rownumber,experiment,participant,block_order,data_type,fp_c_tt1,fp_c_tt2,fp_c_tt3,fp_c_tt4,fp_ic_tt1,fp_ic_tt2,fp_ic_tt3,fp_ic_tt4,t1_c_tt1,t1_c_tt2,t1_c_tt3,t1_c_tt4,t1_ic_tt1,t1_ic_tt2,t1_ic_tt3,t1_ic_tt4,t2_c_tt1,t2_c_tt2,t2_c_tt3,t2_c_tt4,t2_ic_tt1,t2_ic_tt2,t2_ic_tt3,t2_ic_tt4,t3_c_tt1,t3_c_tt2,t3_c_tt3,t3_c_tt4,t3_ic_tt1,t3_ic_tt2,t3_ic_tt3,t3_ic_tt4
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 1 Raw Latency,874,858,4259,1202,1279,1076,1451,1576,905,920,1341,1248,1404,1124,1264,1529,921,780,1809,1045,1232,1653,1202,1794,1279,1029,1310,2262,1700,1076,1092,1373
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 2 Raw Latency,983,1123,1950,1575,951,1373,2340,2293,889,1186,2324,1232,1233,858,2356,1482,967,1139,2090,2091,889,967,1279,2028,1045,1123,1076,1950,1014,1154,1201,2511
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 3 Raw Latency,1029,1342,1529,2480,1092,1529,1185,1435,952,1326,2387,2637,1185,1279,5351,1856,921,1076,1170,1794,952,2652,2340,1685,968,1279,1420,1389,1076,936,1139,1825
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 4 Raw Latency,1466,2044,1232,2137,1466,1217,1108,1857,999,1154,1279,1435,2106,2574,1201,1841,1077,1045,1061,1061,1139,1435,2418,1701,998,1170,1420,1965,1014,982,1232,1310
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 5 Raw Latency,1264,1061,1404,1372,1280,1373,1841,1700,904,1201,1669,1436,1575,1155,1466,2449,921,1794,1529,1420,1341,1170,1841,2434,1014,1419,1950,1388,1903,1544,1202,1404
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 6 Raw Latency,1294,1092,1248,1373,998,1092,1545,1045,858,1030,1201,1357,1294,1669,1217,1560,873,936,1186,889,1045,1061,1170,2043,967,1061,1232,1841,1295,1060,1263,1747
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 1 Accuracy,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 2 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 3 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 4 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 5 Accuracy,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 6 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 41,consistent,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 1 Raw Latency,1139,1264,2652,1295,1358,1560,1701,2153,1903,1700,5881,2465,1950,1560,1373,2325,1326,1529,1466,1342,1248,1592,1591,1373,1170,1280,3073,1389,1388,1294,1575,1591
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 2 Raw Latency,1264,1513,1560,1606,1404,1295,1139,1155,1108,1357,2262,1950,1684,1232,2153,2355,1700,2699,2246,1670,1310,1919,1373,1779,998,1497,2121,1404,2714,2808,1295,1545
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 3 Raw Latency,1497,1903,1388,1342,1467,1419,1810,1716,1435,1186,1700,1794,1996,2293,1950,1919,1170,1420,2230,1420,967,1233,1528,2059,1171,1669,1700,1326,1529,2028,1389,1856
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 4 Raw Latency,1357,1747,1513,2324,1154,2106,2231,1934,1186,1950,1607,1560,1451,1342,1591,1950,1467,2215,1248,1560,2574,1404,1887,1498,1263,905,1451,1810,1310,1232,1513,2122
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 5 Raw Latency,1170,1529,1732,1669,2683,1077,3291,1342,1310,2574,2434,2262,2464,4259,2356,1887,1092,1466,1965,1810,1311,1482,1857,2465,1342,1342,1435,1560,2074,2402,1887,1934
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 6 Raw Latency,983,1576,1763,1685,1341,1560,1544,1201,2262,1311,2465,1419,1233,1420,1575,1201,1701,1045,2355,1092,2371,1170,1326,1435,1280,1763,2512,1045,1358,1248,1545,2199
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 1 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Wrong,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 2 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Wrong,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Wrong,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 3 Accuracy,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Wrong,Wrong,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 4 Accuracy,Correct,Wrong,Wrong,Correct,Correct,Correct,Correct,Correct,Wrong,Wrong,Wrong,Correct,Wrong,Wrong,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 5 Accuracy,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Wrong,Wrong,Correct,Correct,Wrong,Correct,Wrong,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Wrong,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 6 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Wrong,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 43,consistent,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 1 Raw Latency,1124,1092,1653,1248,1357,1342,2043,2402,998,2792,1388,1201,1311,920,2543,1856,1170,1029,1263,1482,1217,843,1217,2106,999,1248,1373,1903,2012,998,1747,1123
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 2 Raw Latency,1107,952,1622,1482,1123,905,983,1716,873,1139,1357,1232,983,1108,1872,952,983,1029,1358,2121,1186,1280,1170,1888,1014,952,1061,1139,1358,998,2870,1545
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 3 Raw Latency,1466,1061,1794,2714,1295,1170,1295,1545,1076,1388,1264,1575,998,1233,1217,1466,1076,1030,1170,1435,1217,1451,1872,1482,905,1295,1201,1342,1092,1124,1342,999
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 4 Raw Latency,1186,1279,1138,1373,1607,952,2168,1575,1419,1560,1014,1591,1014,998,1123,1669,921,1404,1108,1155,2137,1216,2340,1451,1264,1139,1294,1904,1186,920,1606,1341
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 5 Raw Latency,1201,1232,1280,3213,1108,156,1279,1982,936,1170,1482,1482,1248,1591,1326,1435,967,1280,1513,1794,1498,1888,1732,1155,1217,1295,1981,1513,1388,1248,1810,1498
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 6 Raw Latency,827,1420,1076,1466,1107,1326,2387,936,968,1014,1092,1482,982,1046,1216,1263,858,967,921,1217,998,1014,1560,2449,1138,1030,1966,1045,1107,998,921,1248
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 1 Accuracy,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Wrong,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 2 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 3 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Wrong,Correct,Correct,Wrong,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 4 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 5 Accuracy,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 6 Accuracy,Correct,Correct,Wrong,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 45,consistent,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 1 Raw Latency,1233,1497,7784,3074,4056,1996,1779,1591,1248,1092,1950,1638,1233,1092,1029,2075,1326,1778,1872,1544,920,1217,1404,1950,858,1154,1763,1513,1217,983,1545,2013
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 2 Raw Latency,2246,1669,1732,1654,1451,1467,3588,1514,1061,3946,1264,1482,2044,920,2340,1934,1092,1248,1607,1404,1123,982,1623,2153,1092,1404,2356,1420,873,1763,1497,1701
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 3 Raw Latency,1544,1311,1513,2746,1232,1342,1498,2559,1482,1607,1732,2402,1186,1060,1982,1513,1279,936,1482,1466,1404,998,2013,1248,1123,1279,1685,2230,1731,1420,1466,1232
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 4 Raw Latency,1778,1092,1872,3463,1170,1295,1264,2153,1326,1498,1467,1482,2153,2481,2184,2246,1155,1124,1685,1436,1170,1779,1467,2418,983,1107,1420,1544,1373,2075,1622,1498
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 5 Raw Latency,1357,1404,2403,1669,1545,1592,1591,1669,1045,1716,1264,1389,1388,1341,1669,1420,1482,998,1965,1373,920,1107,1435,1622,1263,1684,1638,1903,1622,1326,2152,1623
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 6 Raw Latency,1170,1186,1653,2168,1654,1326,1279,1934,1217,1123,1747,1061,1248,1248,1653,1872,952,826,1731,1373,1295,1498,1295,1217,1170,1092,1108,1435,1279,2122,2106,2745
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 1 Accuracy,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 2 Accuracy,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 3 Accuracy,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Wrong,Wrong
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 4 Accuracy,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 5 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 6 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 47,consistent,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 49,consistent,Target 1 Raw Latency,1170,1076,1404,1279,1217,1295,2231,1451,889,1342,1232,1279,952,967,2153,1436,1076,920,1420,1638,998,968,983,951,1201,874,1155,1373,998,796,1669,1669
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 49,consistent,Target 2 Raw Latency,1622,1326,1280,2059,1622,1232,1124,2481,780,1061,1747,1856,1201,1451,1107,2059,1389,1201,1279,1155,1326,795,1092,1763,874,1575,1139,1201,1934,1264,936,1466
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 49,consistent,Target 3 Raw Latency,1139,2340,1092,1607,920,889,1263,1014,1030,1107,1310,1217,842,1061,982,1342,873,1778,1248,1560,1030,967,1685,1451,983,999,1124,1014,920,1076,1638,1311
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 49,consistent,Target 4 Raw Latency,936,1280,2184,1467,1046,1295,1419,1965,905,1404,1607,1528,1076,936,1482,998,968,936,1341,1232,967,1342,936,1372,749,858,1014,1326,952,967,1123,1248
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 49,consistent,Target 5 Raw Latency,1560,1435,2496,2325,1763,2012,1700,1716,842,1311,1514,1950,1014,1950,2028,2808,967,1373,1607,1232,812,889,1123,2121,811,1107,1420,1498,998,983,1622,1435
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 49,consistent,Target 6 Raw Latency,936,1185,998,1747,1076,1076,1170,1638,1061,1045,1606,1529,1092,1108,1185,1498,920,1419,1342,1014,811,873,1435,1045,811,733,1092,1123,1201,842,1045,1108
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 49,consistent,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 49,consistent,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 49,consistent,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 49,consistent,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 49,consistent,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 49,consistent,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
