rownumber,experiment,participant,block_order,data_type,fp_c_tt1,fp_c_tt2,fp_c_tt3,fp_c_tt4,fp_ic_tt1,fp_ic_tt2,fp_ic_tt3,fp_ic_tt4,t1_c_tt1,t1_c_tt2,t1_c_tt3,t1_c_tt4,t1_ic_tt1,t1_ic_tt2,t1_ic_tt3,t1_ic_tt4,t2_c_tt1,t2_c_tt2,t2_c_tt3,t2_c_tt4,t2_ic_tt1,t2_ic_tt2,t2_ic_tt3,t2_ic_tt4,t3_c_tt1,t3_c_tt2,t3_c_tt3,t3_c_tt4,t3_ic_tt1,t3_ic_tt2,t3_ic_tt3,t3_ic_tt4
1,van der kaap et al - 2018 - needs desire irap,Participant 36,consistent,Target 4 Raw Latency,1045,1544,1778,1435,1747,1466,1404,2387,1575,1388,2028,1263,1139,1217,5538,2028,1436,1592,2059,2356,1825,1342,2153,1591,1654,1030,1311,1404,1482,1357,1731,3167
1,van der kaap et al - 2018 - needs desire irap,Participant 36,consistent,Target 5 Raw Latency,1311,1622,2028,1310,2262,1622,1685,1903,1419,1606,3635,1326,1185,1857,2933,1591,1357,1264,4509,2356,1295,1513,1935,2528,951,1263,1373,1248,1716,1341,1888,1528
1,van der kaap et al - 2018 - needs desire irap,Participant 36,consistent,Target 6 Raw Latency,1326,1373,1779,1482,1701,1155,1373,6911,1170,1138,1591,1544,1341,1388,1888,1591,1092,1358,2528,1856,1201,1981,2324,1716,1139,1248,1716,3760,1560,1826,1326,1560
1,van der kaap et al - 2018 - needs desire irap,Participant 36,consistent,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 36,consistent,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 36,consistent,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 36,consistent,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 36,consistent,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 36,consistent,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 36,consistent,Target 1 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs desire irap,Participant 36,consistent,Target 2 Accuracy,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Wrong,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong
1,van der kaap et al - 2018 - needs desire irap,Participant 36,consistent,Target 3 Accuracy,Correct,Correct,Correct,Wrong,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Wrong,Correct,Correct,Wrong,Wrong,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs desire irap,Participant 36,consistent,Target 4 Accuracy,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs desire irap,Participant 36,consistent,Target 5 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs desire irap,Participant 36,consistent,Target 6 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs desire irap,Participant 36,consistent,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 36,consistent,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 36,consistent,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 36,consistent,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 36,consistent,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 36,consistent,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 1 Raw Latency,1217,1155,1420,2402,1701,2106,2762,1716,1357,2075,2060,2122,1700,1279,1856,1778,1763,1389,1451,1638,1420,1435,1295,2075,1389,1310,1513,1857,1685,2387,1716,1701
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 2 Raw Latency,1388,2231,1575,2434,1295,1388,1997,2044,999,1778,1763,1638,1263,1217,1217,2528,1357,1077,2106,1466,1653,3837,1763,1872,1248,2262,1872,1513,1342,1545,2449,2901
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 3 Raw Latency,1248,1670,1575,2403,2122,1872,2106,2886,1217,1732,1935,2450,1107,1435,2169,2636,1638,1435,1840,2152,2324,1310,1498,3525,1420,1108,2387,1654,1622,1856,2090,1420
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 4 Raw Latency,2168,1810,2106,2106,1201,1701,1529,1638,1435,1529,1420,1404,1311,1388,1716,1809,1248,3166,1544,1700,1451,1185,1482,1965,1170,2340,1451,1841,2153,2277,1513,2714
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 5 Raw Latency,1373,1217,2215,2012,1280,1154,1857,1841,1732,1809,1388,1342,1295,1731,1669,2153,1466,1592,1747,1685,1154,1341,1934,1420,1482,1326,1576,1544,2386,1950,1716,1544
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 6 Raw Latency,1701,1217,1560,2153,1185,1295,1545,1685,1216,1248,2246,1435,1918,1467,1498,2402,1388,1233,1763,2059,2480,1389,1513,2090,1389,1311,1592,2372,1638,1263,1529,2808
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 1 Accuracy,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Wrong
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 2 Accuracy,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Wrong
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 3 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 4 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Wrong
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 5 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 6 Accuracy,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 38,consistent,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 1 Raw Latency,1154,1841,1389,2122,1139,1514,1825,1654,1201,1622,2324,2324,1903,1326,1263,1545,1123,1545,1498,1653,1264,1092,1887,1170,1154,1280,2793,1747,2683,1560,1310,1825
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 2 Raw Latency,1358,1919,1529,1638,2075,1029,1545,2839,1311,1326,1607,1966,1030,1264,1326,1404,1279,1856,1326,1809,1763,1279,1544,1607,1185,1669,1420,1420,1466,1170,1607,3167
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 3 Raw Latency,1404,1669,2683,2013,1466,1311,1872,1856,1123,1919,1513,3167,1685,1233,1279,2122,1216,1482,1529,2402,1342,1263,1638,1794,1124,1108,2075,1607,1404,1747,1997,1451
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 4 Raw Latency,1045,1669,1779,1919,1123,1201,2309,1685,1248,1076,1638,1498,1841,1358,1747,2871,2184,1123,1606,1373,1107,1138,1420,2589,1201,1155,1358,1669,967,1701,1778,2543
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 5 Raw Latency,1060,1373,1560,1544,1061,952,2324,2480,1170,1326,1638,2933,1514,1216,1451,1653,1217,2371,1419,2340,1560,1966,4321,2496,1544,1670,1950,1576,1202,1264,2371,2605
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 6 Raw Latency,1295,1357,1388,1622,1372,842,2215,1965,1045,1451,1903,1264,1124,1217,1981,1888,1045,1123,1716,1372,1202,1435,2247,2917,1155,1420,3947,1248,1576,998,1389,1591
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 1 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 2 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 3 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 4 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 5 Accuracy,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Wrong
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 6 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 4,consistent,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 1 Raw Latency,1450,1560,2231,8939,2559,1435,5367,2652,1248,1966,4056,3775,1919,1419,2574,2028,1029,4384,2480,1716,1139,1170,1779,1529,2574,1497,3260,5226,1622,1607,3354,5444
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 2 Raw Latency,1264,1934,2434,2855,1514,1607,1435,4446,1295,5538,3245,2683,1482,2059,3323,2153,1716,1263,1467,3323,1124,1326,2325,1233,1825,3713,1794,3853,1856,2948,3463,1357
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 3 Raw Latency,2823,1404,3682,1872,2449,1498,0,3089,1748,2246,7348,1606,1731,2574,2418,1747,1435,4041,1700,1701,1123,1419,4025,2402,2293,1248,1233,1856,5086,1435,1591,2668
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 4 Raw Latency,1498,1997,1264,2792,1575,5772,4118,5226,1809,2215,1997,3931,1498,3323,5413,2013,1123,2543,1591,1872,1575,1841,4524,1794,3369,3042,1622,1420,1154,1170,8736,1357
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 5 Raw Latency,1217,1467,2636,2325,1732,1529,1529,1965,1294,1623,2574,3588,1575,1685,7176,1232,1202,1560,2481,2075,1248,1513,2200,1404,2652,1560,2044,2886,1513,1342,2168,5710
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 6 Raw Latency,998,1513,4352,1467,3744,1451,1310,2668,1372,2184,2091,1716,1654,1560,2324,3104,1372,1606,1825,1716,1622,1670,2012,6365,1061,1294,2605,3791,2668,1622,1576,1918
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 1 Accuracy,Wrong,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 2 Accuracy,Correct,Correct,Correct,Wrong,Wrong,Correct,Correct,Correct,Wrong,Correct,Correct,Wrong,Correct,Correct,Wrong,Wrong,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Wrong,Correct,Wrong
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 3 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Wrong,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 4 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 5 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Wrong
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 6 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Wrong,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 40,consistent,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs desire irap,Participant 42,consistent,Target 1 Raw Latency,1201,1358,3073,1997,1139,3042,1545,1263,1201,1217,1529,1451,1014,1233,2230,2137,1170,1154,3432,1544,1295,1482,1669,1997,2496,2402,1623,2246,1185,952,1139,2512
1,van der kaap et al - 2018 - needs desire irap,Participant 42,consistent,Target 2 Raw Latency,1061,1341,2995,1825,1201,1014,1419,1841,1279,1654,1497,1669,1295,1747,2574,1310,1014,1435,1841,1545,1185,1638,1731,2730,1264,1763,2153,2512,1061,1310,1326,1919
1,van der kaap et al - 2018 - needs desire irap,Participant 42,consistent,Target 3 Raw Latency,1560,1280,1638,1810,1170,1872,1934,1997,1294,1341,2246,1701,2090,1295,2761,2309,1076,1061,1622,2465,1232,1310,1841,2683,998,1513,1029,2652,1061,936,1311,1513
1,van der kaap et al - 2018 - needs desire irap,Participant 42,consistent,Target 4 Raw Latency,1202,1419,1732,1544,1451,1123,1357,1685,1560,1809,2309,1592,1092,998,1389,2184,889,1435,1965,1965,1965,1217,1544,1887,1887,1419,1700,1825,1653,1170,1092,1201
1,van der kaap et al - 2018 - needs desire irap,Participant 42,consistent,Target 5 Raw Latency,1202,1856,1716,3307,1934,1186,3276,1623,1139,1108,1326,1841,1529,1154,1466,1045,1436,4181,2137,2309,1264,1217,1716,1763,951,1232,3167,2527,1326,1030,1888,1357
1,van der kaap et al - 2018 - needs desire irap,Participant 42,consistent,Target 6 Raw Latency,1092,1139,1076,6833,1170,1981,1840,1342,1030,1077,1357,1904,1762,1014,1950,2309,1108,1201,1482,1373,1311,1607,1310,1279,1061,1217,1809,1576,1076,1607,1591,1264
1,van der kaap et al - 2018 - needs desire irap,Participant 42,consistent,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 42,consistent,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 42,consistent,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 42,consistent,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 42,consistent,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 42,consistent,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs desire irap,Participant 42,consistent,Target 1 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs desire irap,Participant 42,consistent,Target 2 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Wrong,Wrong,Correct,Wrong,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs desire irap,Participant 42,consistent,Target 3 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
